,Unnamed: 0.1,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
246,10,0,11457_x_E.ce,combinatoric,Ridge,0.1544875732446593,0.174067729853589,[0.55876691 0.55853724 0.56566975 ... 0.76348755 0.75480903 0.75836651],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
247,11,0,11457_x_E.co,combinatoric,Ridge,0.1579934771951408,0.1819103150676638,[0.66532388 0.66038803 0.66674329 ... 0.82252851 0.81739301 0.8071756 ],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
248,0,0,11457_x_S.en,combinatoric,Ridge,0.2571785714958747,0.319424428056647,[0.13755978 0.35775059 0.28049088 ... 0.36797036 0.36974801 0.39863865],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
249,1,0,11457_x_S.au,combinatoric,Ridge,0.2362411949194579,0.2864948528740321,[0.90468558 0.8789926  0.87849502 ... 0.56182626 0.55876818 0.55667755],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
250,2,0,12001_x_E.ce,combinatoric,Ridge,0.1513733751082747,0.1679939789946933,[0.56971447 0.56962196 0.57720217 ... 0.76519394 0.75600086 0.76002129],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
251,3,0,12001_x_E.co,combinatoric,Ridge,0.1601111534957832,0.1806972368108036,[0.67208476 0.66712707 0.67359743 ... 0.83144854 0.82625458 0.81603175],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
252,4,0,12001_x_S.en,combinatoric,Ridge,0.2526480711251525,0.3106929838917746,[0.1370392  0.36274099 0.28397622 ... 0.35326648 0.35394228 0.38513446],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
253,5,0,12001_x_S.au,combinatoric,Ridge,0.1833604376060974,0.2263586830046201,[0.90871284 0.88304378 0.88234994 ... 0.56439815 0.56132052 0.55910059],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
254,6,0,12048_x_E.ce,combinatoric,Ridge,0.1893340970666809,0.241854723760608,[0.58837383 0.58818465 0.59519721 ... 0.76251158 0.75398631 0.75754187],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
255,7,0,12048_x_E.co,combinatoric,Ridge,0.1453670256381865,0.1799839296516005,[0.67241556 0.66764408 0.67382804 ... 0.82287278 0.81790928 0.80805311],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
256,8,0,12048_x_S.en,combinatoric,Ridge,0.2285965374187082,0.2845441159974153,[0.17661972 0.38969298 0.31511633 ... 0.37849223 0.37983143 0.4083152 ],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944
257,9,0,12048_x_S.au,combinatoric,Ridge,0.2450802945617293,0.2926877649038288,[0.91274488 0.88798367 0.88749023 ... 0.5622653  0.55931745 0.55729235],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836
258,10,0,12701_x_E.ce,combinatoric,Ridge,0.0857572543275312,0.1058547665289293,[0.60554088 0.60516216 0.61242777 ... 0.80304333 0.79417404 0.79756904],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944
259,11,0,12701_x_E.co,combinatoric,Ridge,0.3120392623595073,0.3907497177887326,[0.70453451 0.69951555 0.70640176 ... 0.84874876 0.8434642  0.8332848 ],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944
260,0,0,12701_x_S.en,combinatoric,Ridge,0.1601852888323366,0.1934052442965865,[0.20480236 0.41408708 0.34225747 ... 0.40832094 0.40611454 0.43894694],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944
261,1,0,12701_x_S.au,combinatoric,Ridge,0.125720351204316,0.1695919314600038,[0.92356622 0.89869273 0.89886865 ... 0.56507857 0.56219868 0.56060712],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836
262,2,0,12832_x_E.ce,combinatoric,Ridge,0.0786896597045185,0.0962512616231179,[0.59568095 0.59562105 0.60302524 ... 0.78494235 0.7759688  0.77994404],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944
263,3,0,12832_x_E.co,combinatoric,Ridge,0.1227753439992387,0.1600082019236738,[0.6998012  0.69498411 0.70130446 ... 0.84100253 0.83595298 0.82603697],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944
264,4,0,12832_x_S.en,combinatoric,Ridge,0.3000500280163876,0.3590156929964175,[0.17613918 0.39891053 0.32117526 ... 0.38294083 0.3836853  0.41436783],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944
265,5,0,12832_x_S.au,combinatoric,Ridge,0.1338325771011653,0.1718100966391409,[0.93532731 0.91034336 0.90961349 ... 0.57523495 0.57223832 0.57003567],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836
266,6,0,B1_x_E.ce,combinatoric,Ridge,0.0946974304826874,0.1113483515081903,[0.58631686 0.58611057 0.59346986 ... 0.72880668 0.71985832 0.72357741],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
267,7,0,B1_x_E.co,combinatoric,Ridge,0.1291365089787159,0.1646645508634112,[0.70272213 0.69772898 0.70426306 ... 0.80090371 0.79570532 0.7854231 ],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
268,8,0,B1_x_S.en,combinatoric,Ridge,0.2408750569760729,0.3060186544878171,[0.19014996 0.4123961  0.33485399 ... 0.34671217 0.34743804 0.37807163],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
269,9,0,B1_x_S.au,combinatoric,Ridge,0.1362939430123648,0.1892984416924964,[0.92629007 0.90053481 0.90004787 ... 0.53135111 0.5282883  0.52619903],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
270,10,0,B8_x_E.ce,combinatoric,Ridge,0.2108256219872241,0.2555634067375795,[0.55585293 0.55571479 0.56277701 ... 0.74219942 0.73362419 0.73728774],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
271,11,0,B8_x_E.co,combinatoric,Ridge,0.148103044902824,0.1777705578451775,[0.65729943 0.65257786 0.65872006 ... 0.80771601 0.8027658  0.793019  ],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
272,0,0,B8_x_S.en,combinatoric,Ridge,0.2494877125287554,0.2995794351943254,[0.15797167 0.3718827  0.29709146 ... 0.36208239 0.36317188 0.3921178 ],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
273,1,0,B8_x_S.au,combinatoric,Ridge,0.2582807375211315,0.3029006699369863,[0.89761215 0.87299537 0.87240681 ... 0.54400726 0.54107645 0.53898568],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
274,2,0,B18_x_E.ce,combinatoric,Ridge,0.061674948651735,0.0865817695950416,[0.65305594 0.65281721 0.66027711 ... 0.6950022  0.68592563 0.68964875],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
275,3,0,B18_x_E.co,combinatoric,Ridge,0.2991601503902672,0.3621877876302568,[0.75932441 0.75435777 0.76106142 ... 0.74025905 0.7350593  0.72493305],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
276,4,0,B18_x_S.en,combinatoric,Ridge,0.134846422348169,0.1698094472712228,[0.26382328 0.47745814 0.40389454 ... 0.30727912 0.30556869 0.33833534],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
277,5,0,B18_x_S.au,combinatoric,Ridge,0.1417081193932471,0.184999293535895,[0.97048552 0.94559093 0.94540587 ... 0.45402211 0.45108962 0.44926573],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
278,6,0,C5_x_E.ce,combinatoric,Ridge,0.0967303804104175,0.1231402870469133,[0.63564221 0.63537291 0.64251292 ... 0.82601649 0.817321   0.82081995],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
279,7,0,C5_x_E.co,combinatoric,Ridge,0.2656559784034243,0.3346402901281783,[0.74974637 0.74478486 0.75124997 ... 0.88793381 0.88280354 0.8725773 ],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728
280,8,0,C5_x_S.en,combinatoric,Ridge,0.1574725698073851,0.1939823996551108,[0.24756672 0.4653876  0.38920148 ... 0.44078705 0.44186987 0.47137937],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728
281,9,0,C5_x_S.au,combinatoric,Ridge,0.0615245978878139,0.0783595124718302,[0.9707612  0.94524948 0.94489946 ... 0.60028863 0.59726424 0.59528918],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632
0,0,0,1167,avg,ElasticNet,0.2517009922093319,0.2667507568006627,"[0.67780056 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056
 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056
 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056
 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056
 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056
 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056 0.67780056]","[[0.47114438]
 [0.72831622]
 [0.71985186]
 [0.72965397]
 [0.32654449]
 [0.53297676]
 [0.29228146]
 [0.35879772]
 [0.29614315]
 [0.6058648 ]
 [0.83673575]
 [0.93482886]
 [0.97322836]
 [0.96522473]
 [0.95250939]
 [0.96531609]
 [0.98482293]
 [0.96360615]
 [0.88067913]
 [0.96778521]
 [0.98564011]
 [0.93759242]
 [0.96617954]
 [0.9595651 ]
 [0.93997339]
 [0.93346047]
 [0.89254929]
 [1.        ]
 [0.99904466]
 [0.99774927]
 [0.98518001]
 [0.99785545]
 [0.98871093]
 [0.45989622]
 [0.43331883]
 [0.50304679]]",36
1,1,0,1202,avg,ElasticNet,0.2211860144521605,0.2632046312394971,"[0.68940762 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762
 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762
 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762
 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762
 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762
 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762 0.68940762]","[[0.14906355]
 [0.59650097]
 [0.6126219 ]
 [0.30539326]
 [0.06283783]
 [0.36968642]
 [0.43239395]
 [0.41168073]
 [0.41671517]
 [0.64477475]
 [0.87751438]
 [0.83061693]
 [0.97139705]
 [0.93711641]
 [0.83269947]
 [0.35175302]
 [0.31921994]
 [0.67310099]
 [0.76240106]
 [0.79691918]
 [0.88185945]
 [0.96732285]
 [0.89301463]
 [0.96945338]
 [0.62507124]
 [0.71542897]
 [0.65347818]
 [0.34203753]
 [0.77984246]
 [0.24694186]
 [0.38356225]
 [0.39794357]
 [0.48052866]
 [0.56819652]
 [0.52831934]
 [0.57514431]]",36
2,2,0,1218,avg,ElasticNet,0.2317656119411765,0.2881342934503537,"[0.68950024 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024
 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024
 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024
 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024
 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024
 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024 0.68950024]","[[0.40903003]
 [0.62575839]
 [0.71403127]
 [0.39324875]
 [0.05213942]
 [0.26105455]
 [0.39638506]
 [0.4015846 ]
 [0.31444566]
 [0.9439279 ]
 [0.8609094 ]
 [0.94207013]
 [0.85525179]
 [0.92696188]
 [0.86337731]
 [0.60714991]
 [0.78177199]
 [0.82261721]
 [0.95214641]
 [0.95696108]
 [0.96341331]
 [0.6496102 ]
 [0.5107936 ]
 [0.72456473]
 [0.67607412]
 [0.70814178]
 [0.49685288]
 [0.07405875]
 [0.43190293]
 [0.20643897]
 [0.08443895]
 [0.21605889]
 [0.4988302 ]
 [0.68774913]
 [0.74007091]
 [0.55605146]]",36
3,3,0,1219,avg,ElasticNet,0.238423824903504,0.2789466847694508,"[0.69067272 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272
 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272
 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272
 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272
 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272
 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272 0.69067272]","[[0.21703461]
 [0.26919282]
 [0.56188405]
 [0.56709756]
 [0.20122971]
 [0.51169929]
 [0.39029043]
 [0.43337528]
 [0.39525584]
 [0.82388459]
 [0.92080653]
 [0.94551738]
 [0.96712736]
 [0.99043175]
 [0.88401723]
 [0.        ]
 [0.77550664]
 [0.66544829]
 [0.85544417]
 [0.88295712]
 [1.        ]
 [0.54611342]
 [0.57300695]
 [0.53752532]
 [0.62221352]
 [0.70538468]
 [0.50094389]
 [0.37172853]
 [0.56174631]
 [0.41365941]
 [0.40858063]
 [0.16723032]
 [0.32851711]
 [0.57982691]
 [0.43863302]
 [0.57500456]]",36
4,4,0,1234,avg,ElasticNet,0.2702944949222041,0.329473901690815,"[0.69346319 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319
 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319
 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319
 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319
 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319
 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319 0.69346319]","[[0.69992615]
 [0.58704173]
 [0.56621503]
 [0.51424479]
 [0.27277721]
 [0.58591224]
 [0.42029501]
 [0.4744252 ]
 [0.37533383]
 [0.80384281]
 [0.9146671 ]
 [0.90118178]
 [0.92970417]
 [0.95392983]
 [0.85809623]
 [0.0469013 ]
 [0.71413153]
 [0.36338832]
 [0.91124271]
 [0.87686392]
 [0.83301408]
 [0.22708617]
 [0.4403976 ]
 [0.28762385]
 [0.72069034]
 [0.38589281]
 [0.50306656]
 [0.        ]
 [0.20943641]
 [0.02536471]
 [0.09819906]
 [0.23941059]
 [0.20836221]
 [0.63245741]
 [0.72096599]
 [0.57845471]]",36
5,5,0,1273,avg,ElasticNet,0.2328291125194262,0.2499765703591072,"[0.67878058 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058
 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058
 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058
 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058
 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058
 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058 0.67878058]","[[0.62997734]
 [0.58704173]
 [0.58027284]
 [0.50859862]
 [0.45565884]
 [0.44532886]
 [0.38605619]
 [0.44415041]
 [0.36530147]
 [0.60095033]
 [0.97760203]
 [0.93156845]
 [0.97190281]
 [0.97763469]
 [0.97715437]
 [0.82428567]
 [0.89054612]
 [0.91884961]
 [0.95346336]
 [0.95998677]
 [0.9610678 ]
 [0.9990586 ]
 [0.99149912]
 [0.9296209 ]
 [0.91438627]
 [0.97210151]
 [0.88825073]
 [0.23763899]
 [0.98775245]
 [0.94403186]
 [0.48171196]
 [0.62563646]
 [0.76102029]
 [0.78625055]
 [1.        ]
 [0.99994395]]",36
6,6,0,1298,avg,ElasticNet,0.2223300833111837,0.2508855079864566,"[0.68981741 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741
 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741
 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741
 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741
 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741
 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741 0.68981741]","[[0.36149194]
 [0.43979194]
 [0.56834823]
 [0.52796393]
 [0.44945517]
 [0.31917066]
 [0.45063245]
 [0.51022149]
 [0.38337098]
 [0.75748653]
 [0.94142062]
 [0.95147254]
 [0.93909039]
 [0.97894941]
 [0.78161174]
 [0.75863108]
 [0.70394953]
 [0.60870082]
 [0.96517574]
 [0.93389062]
 [0.97289124]
 [0.43378687]
 [0.53524136]
 [0.55074771]
 [0.72556523]
 [0.69860234]
 [0.53338386]
 [0.21471827]
 [0.52124703]
 [0.29892466]
 [0.28267304]
 [0.336191  ]
 [0.26568292]
 [0.50181116]
 [0.43881792]
 [0.4706547 ]]",36
7,7,0,1339,avg,ElasticNet,0.3056994846216411,0.3415439845722603,"[0.69490931 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931
 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931
 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931
 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931
 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931
 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931 0.69490931]","[[0.1677766 ]
 [0.58048175]
 [0.58666233]
 [0.49677968]
 [0.34892035]
 [0.44762699]
 [0.31219077]
 [0.39582572]
 [0.31664838]
 [0.65657944]
 [0.94219027]
 [0.91374737]
 [0.94696319]
 [0.89135846]
 [0.8717736 ]
 [0.85308362]
 [0.71339994]
 [0.91840272]
 [0.95716304]
 [0.84305212]
 [0.7848518 ]
 [0.28733152]
 [0.4173702 ]
 [0.35333821]
 [0.31007574]
 [0.26073352]
 [0.22604631]
 [0.20434278]
 [0.4114521 ]
 [0.09991753]
 [0.11831266]
 [0.11560503]
 [0.17233788]
 [0.37047272]
 [0.29696552]
 [0.40574128]]",36
8,8,0,11285,avg,ElasticNet,0.2416911627062454,0.2593414407107703,"[0.67673023 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023
 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023
 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023
 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023
 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023
 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023 0.67673023]","[[0.91348945]
 [0.98451715]
 [0.99262437]
 [0.29211455]
 [0.30351804]
 [0.50266117]
 [0.32310936]
 [0.39512069]
 [0.40226433]
 [0.84723405]
 [0.97927416]
 [0.9706893 ]
 [0.96451624]
 [0.9705113 ]
 [0.97664467]
 [0.78988673]
 [0.70806332]
 [0.54729751]
 [0.87466035]
 [0.74207174]
 [0.98245203]
 [0.99497187]
 [0.99777463]
 [0.97409977]
 [0.96621555]
 [0.94066202]
 [0.82287077]
 [0.70396517]
 [0.91296726]
 [0.81070028]
 [0.86056908]
 [0.81702822]
 [0.86183369]
 [0.99968798]
 [0.99975936]
 [0.99529203]]",36
9,9,0,11457,avg,ElasticNet,0.2390805863769062,0.2546308089419239,"[0.67568856 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856
 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856
 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856
 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856
 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856
 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856 0.67568856]","[[0.84842973]
 [0.78374516]
 [0.78660112]
 [0.39426409]
 [0.20988306]
 [0.59838156]
 [0.40687344]
 [0.48232297]
 [0.37587003]
 [0.88958072]
 [0.98772021]
 [0.94660322]
 [0.96755022]
 [0.96704582]
 [0.94045689]
 [0.70563928]
 [0.75733379]
 [0.7751519 ]
 [0.99724594]
 [0.96430661]
 [0.960025  ]
 [0.96417435]
 [0.94592884]
 [0.94637247]
 [0.92483339]
 [0.90024691]
 [0.85893472]
 [0.87072956]
 [0.97701347]
 [0.88924878]
 [0.8603028 ]
 [0.95518657]
 [0.92619117]
 [0.99707015]
 [0.99842596]
 [0.99892703]]",36
10,10,0,12001,avg,ElasticNet,0.2146511209940994,0.2339732874379089,"[0.67765082 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082
 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082
 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082
 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082
 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082
 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082 0.67765082]","[[0.79475732]
 [0.77054882]
 [0.77816167]
 [0.45619006]
 [0.11595643]
 [0.42955449]
 [0.48296558]
 [0.40737366]
 [0.41591596]
 [0.78825672]
 [0.92651453]
 [0.88899881]
 [0.94371224]
 [0.98835086]
 [0.84854511]
 [0.72823824]
 [0.65302154]
 [0.8041304 ]
 [0.98965135]
 [0.94891531]
 [0.96916198]
 [0.8047574 ]
 [0.89106253]
 [0.90560488]
 [0.89939665]
 [0.9234756 ]
 [0.88256258]
 [0.91417669]
 [0.77917198]
 [0.91219735]
 [0.91659296]
 [0.95014831]
 [0.93965865]
 [0.94533914]
 [0.89610277]
 [0.86854533]]",36
11,11,0,12048,avg,ElasticNet,0.2558646699760348,0.2774381735979571,"[0.67676141 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141
 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141
 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141
 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141
 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141
 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141 0.67676141]","[[0.95188311]
 [0.98205471]
 [0.99176781]
 [0.30769525]
 [0.05203706]
 [0.35335252]
 [0.38497209]
 [0.3692267 ]
 [0.38193534]
 [0.87807663]
 [0.97761851]
 [0.97039675]
 [0.94846449]
 [0.98443467]
 [0.95613691]
 [0.65723816]
 [0.77876227]
 [0.67138204]
 [0.90713281]
 [0.95063515]
 [0.97321142]
 [0.99423697]
 [0.99712035]
 [0.95483735]
 [0.75189398]
 [0.89801934]
 [0.90756892]
 [0.79911473]
 [0.89975877]
 [0.86838695]
 [0.88097163]
 [0.83077776]
 [0.89192324]
 [0.99956886]
 [0.99979911]
 [0.99964225]]",36
12,0,0,12701,avg,ElasticNet,0.2209065331981663,0.2550688994205192,"[0.68629763 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763
 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763
 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763
 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763
 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763
 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763 0.68629763]","[[0.6237963 ]
 [0.7171057 ]
 [0.71631353]
 [0.6086484 ]
 [0.34434409]
 [0.49806811]
 [0.387086  ]
 [0.45942264]
 [0.41486875]
 [0.83122257]
 [0.9301025 ]
 [0.95467772]
 [0.98035326]
 [0.97802315]
 [0.95543542]
 [0.44320745]
 [0.74930756]
 [0.85228033]
 [0.98374083]
 [0.94373648]
 [0.97803453]
 [0.49375238]
 [0.52558133]
 [0.41582979]
 [0.88223754]
 [0.98904369]
 [0.77827844]
 [0.41485215]
 [0.70306232]
 [0.51294848]
 [0.2366919 ]
 [0.13633384]
 [0.14118121]
 [0.6426263 ]
 [0.51653222]
 [0.52714431]]",36
13,1,0,12832,avg,ElasticNet,0.2058370265108932,0.2408134645167503,"[0.68202446 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446
 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446
 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446
 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446
 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446
 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446 0.68202446]","[[0.7222509 ]
 [0.67187312]
 [0.58272752]
 [0.28210822]
 [0.19281484]
 [0.4720613 ]
 [0.36435971]
 [0.48896226]
 [0.40495385]
 [0.73621571]
 [0.96880127]
 [0.93240842]
 [0.97864799]
 [0.97984867]
 [0.96789032]
 [0.59612413]
 [0.29399397]
 [0.12482699]
 [0.91172188]
 [0.90996342]
 [0.83633123]
 [0.82572448]
 [0.82187581]
 [0.79394483]
 [0.90344707]
 [0.87950239]
 [0.72909638]
 [0.74858424]
 [0.92665552]
 [0.92178779]
 [0.78374765]
 [0.7999228 ]
 [0.88532199]
 [0.66850347]
 [0.89157433]
 [0.88247085]]",36
